ticker,date,speaker,complexity_score,sentiment_score,generalizing_score,self_reference_score,forward_looking_ratio,quantitative_ratio,positive_tone_density,risk_keyword_density,complexity_score_zscore,sentiment_score_zscore,generalizing_score_zscore,self_reference_score_zscore,forward_looking_ratio_zscore,quantitative_ratio_zscore,positive_tone_density_zscore,risk_keyword_density_zscore,neg_sentiment_zscore,composite_risk_score,composite_risk_score_zscore,next_quarter_return,next_quarter_volatility,return_class,volatility_class,return_pred,return_proba,volatility_pred,volatility_proba,preset_group
CSCO,2023-02-15 16:30:00,,8.646597369543631,0.2549205172413793,0.0013132639660571,0.0635417718961511,0.0095969289827255,0.0250530356601676,0.0072734619658551,0.005051015254066,-0.8248728819377593,0.0652833750737867,1.4834298446450964,1.203454444115124,1.072562642239149,-0.5458212777210419,0.5276742847667967,1.1594490525987529,-0.0652833750737867,0.0897642651957356,0.2092944248819035,-0.0729075838211771,0.0119454724437119,0,1,1,0.627883023164485,1,0.5445852614165719,All Selected Companies
CSCO,2023-11-15 16:30:00,,8.482945250419188,0.2333385620915032,0.0005494505494505,0.0609890109890109,0.0098901098901098,0.0256868131868131,0.0042582417582417,0.0043956043956043,-0.9904844725918006,-0.5169974058861982,-0.9533362017220626,0.5881729399701523,1.2704919861773687,-0.4291050450301302,-0.9666356438790128,0.469781456734299,0.5169974058861982,-0.0012352033237678,-0.0028800009524585,0.0413459922659667,0.0088594245939529,1,0,1,0.6621976480485401,1,0.5048632403778528,All Selected Companies
GOOGL,2023-02-02 16:30:00,,10.581668213317124,0.3358330188679245,0.001628664495114,0.0518667000751691,0.0063893760962164,0.0229265848158356,0.0052618391380606,0.0027562014532698,2.2715478563199283,1.3096354621117203,1.1749715224009312,0.4389880793928691,1.680569572999867,1.3801841215672777,0.1272978267042948,-0.1399137302473216,-1.3096354621117203,0.2739995546536287,0.5779747556664216,0.0060126909414831,0.0215441821380814,1,1,1,0.6779686209637528,1,0.5055324586102128,All Selected Companies
GOOGL,2023-10-24 16:30:00,,10.060513191239068,0.3415418344519015,0.0020345879959308,0.0464140386571719,0.0045778229908443,0.0178026449643947,0.0057222787385554,0.0026703967446592,1.2925931318735957,1.5443656908459829,1.9811270042864304,-0.938448070787491,0.0566236553312895,0.2968781951756005,0.4100961445885107,-0.264282958688103,-1.5443656908459829,-0.1720185058868301,-0.3628558960094875,0.1622482490252384,0.0135141930046012,1,0,1,0.7380261126636832,1,0.5088306834812973,All Selected Companies
GOOGL,2023-07-25 17:00:00,,9.812879850490528,0.3426268343815513,0.001176609012825,0.0521237792681491,0.0041181315448876,0.018002117896223,0.0077656194846452,0.00235321802565,0.8274305246140944,1.5889777960921516,0.2771989016230537,0.5039307095552968,-0.3554614471339957,0.3390508621993231,1.6650996786839574,-0.7240161504876076,-1.5889777960921516,-0.4951878073218883,-1.044549332598954,0.0559292534367316,0.0134327786401336,1,0,1,0.6324766355659058,1,0.502574097037926,All Selected Companies
GOOGL,2023-04-25 12:15:00,,10.278550785198204,0.3215446389496718,0.0005767677932864,0.057561425769985,0.0043834352289768,0.0176490944745645,0.0056523243742069,0.0035759603183758,1.7021621155170794,0.7221379966362226,-0.9140730656783866,1.8775738334083,-0.1176330150326061,0.2644144738095918,0.367130733826371,1.0482818736016757,-0.7221379966362226,0.6761019974941775,1.4261697881270667,0.1718252189348376,0.0171434400523301,1,1,1,0.7343435098887369,1,0.5082718266098545,All Selected Companies
INTU,2023-08-24 16:30:00,,8.998219322228131,0.3160865793780687,0.0002768549280177,0.0555555555555555,0.0066445182724252,0.0204872646733111,0.0080287929125138,0.0011997046880767,-0.2882940467517436,0.6138263257528568,-1.0922527896184613,0.0533805880974002,-0.0599426336473686,0.2873958465494454,1.400792837381122,-2.3885949978102072,-0.6138263257528568,-1.0969051234382692,-1.8732430020449893,0.0889374976963632,0.0158590820260102,1,1,1,0.681156790485229,0,0.4996514969152657,All Selected Companies
INTU,2023-05-23 16:30:00,,9.577781044159696,0.30277578125,0.0009217533797623,0.0592994674313805,0.0093199508398197,0.0220196640721015,0.0095247849242113,0.0034821794346579,0.3320372575871803,0.2458813039729667,0.4535288292384045,1.0038138634154754,1.5017947566548764,0.6233509921961304,2.295620890290953,1.0843612026798473,-0.2458813039729667,0.3901723854313536,0.6663180570344138,0.1759592369050324,0.0163067837527735,1,1,1,0.6178636061554419,1,0.5415178058105975,All Selected Companies
INTU,2023-02-23 16:30:00,,9.262560409986255,0.3354316582914572,0.0010138248847926,0.0573271889400921,0.0069124423963133,0.0153917050691244,0.0078341013824884,0.0022119815668202,-0.0053577423787454,1.1485745364638835,0.6742185203226243,0.5031292403561891,0.0964534299796547,-0.8297277116607636,1.284338042590511,-0.8483399444253457,-1.1485745364638835,-0.6674240744226582,-1.139795457322394,-0.007503260573972,0.021027215365328,0,1,1,0.6571424243156659,0,0.4913228945741023,All Selected Companies
INTU,2023-11-28 16:30:00,,9.199078853546492,0.3112060606060605,0.0003061849357011,0.057460706266585,0.0084711165543988,0.0136762604613186,0.0055113288426209,0.0019391712594407,-0.0733049431988753,0.4789161146155582,-1.02195057903733,0.5370240846097951,1.0063024546368533,-1.2058127215603511,-0.1050290215046873,-1.2634412505802817,-0.4789161146155582,-0.6052207694649051,-1.0335675774206747,0.1517766886077033,0.0135579417280136,1,0,1,0.7323220003045792,1,0.5010985763596567,All Selected Companies
